FAAM-ID,Title,Permalink,"Holding Institution","Score format","Score complexity","GitHub Image URL"
CBM-TORRMsA77,"Six Sonates | pour le Clavecin | Op. V | Pellegrino","not available","Biblioteca del Conservatorio Benedetto Marcello","Polyphonic Parts","Manuscript sketch",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA77/images/
CBM-TORRMsA88,"Douze nouveaux quatuors concertants pour deux Violons, Alto, et Violoncelle I","not available","Biblioteca del Conservatorio Benedetto Marcello","Full Score","Manuscript sketch",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA88/images/
CBM-TORRMsA83,"Finale Allegro Vivace del V Quartetto",https://polovea.sebina.it/SebinaOpac/resource/gmcambini-allegretto-con-spirito-del-vi-quartetto-per-due-violiniviola-e-basso-dedicato-a-se-monsieu/VEA01145042?locale=eng,"Biblioteca del Conservatorio Benedetto Marcello","Full Score","Manuscript sketch",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA83/images/
CBM-TORRMsA100,"Galuppi-Tempo di Minuetto | N.o 26 (N.o19 del ms Catalogo)",https://polovea.sebina.it/SebinaOpac/resource/galuppitempo-di-minuetto-no-26-no19-del-ms-catalogo/VEA01143337?locale=eng,"Biblioteca del Conservatorio Benedetto Marcello","Polyphonic Parts","Manuscript sketch",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA100/images/
CBM-TORRMsA106,"(Preludio) circa 1740",https://polovea.sebina.it/SebinaOpac/resource/a-modo-di-notturno-preludio-circa-1740-bgaluppiil-buranello-17061785/VEA01143339,"Biblioteca del Conservatorio Benedetto Marcello","Polyphonic Parts","Manuscript sketch",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA106/images/
CBM-TORRMsB27,"Sei Sonate da Cimbalo | Del Sig:re Alessandro Felici | di Firenze",https://polovea.sebina.it/SebinaOpac/resource/sei-sonate-da-cimbalo-del-sigre-alessandro-felici-di-firenze/VEA01142079,"Biblioteca del Conservatorio Benedetto Marcello","Polyphonic Parts","Manuscript sketch",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsB27/images/
KCG-000750004,"Rondo du Hussard de Felsheim : Varié pour le Cor avec accompagnement de Piano",https://catalogus.hogent.be/catalog/hog01:000750004,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000750004/images/
KCG-000329752,"Pot-pourri : En B fa si [pour piano]",https://catalogus.hogent.be/catalog/hog01:000329752,"Library Royal Conservatoire Ghent","Polyphonic Parts","Manuscript sketch",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCG-000329752/images/
KCG-000353031,"Rondoletto brillant et facile : sur l'Aragonaise du Domino noir, musique de F. Auber, arrange pour la flute avec accompagnement de piano",https://catalogus.hogent.be/catalog/hog01:000353031,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000353031/images/
KCG-000370141,"La Muette de Portici : Fantaisie : voor fluit met begeleiding van piano : Opus ?",https://catalogus.hogent.be/catalog/hog01:000370141,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000370141/images/
KCG-000331412,"Fantaisie : pour la Flûte avec Acc. de Piano ou Quatuor sur des motifs de l'Opéra de Gustave ou le Bal masqué : Opéra: 53",https://catalogus.hogent.be/catalog/hog01:000331412,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000331412/images/
KCG-000331376,"Fantaisie : pour la Flûte avec Accomp. des Quatuor ou Piano : Sur l'Opéra de D.F.E Auber Le Dieu et la Bayadère : Op. 42",https://catalogus.hogent.be/catalog/hog01:000331376,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000331376/images/
KCG-000331402,"Garde à vous : Variations : Pour la Flûte sur un Motif de la fiancée avec accompagnement de deux Violons Alto et Basse ou Piano",https://catalogus.hogent.be/catalog/hog01:000331402,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000331402/images/
KCG-000332412,"Vive Henri 4! : Air varié pour le Violon avec Accompagnement de Premier et Second Violons, Alto, Basse, Flûte, Hautbois, Clarinettes, Cors, Bassons, Trombone et Timballes : Oeuv. 27",https://catalogus.hogent.be/catalog/hog01:000332412,"Library Royal Conservatoire Ghent",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCG-000332412/images/
KCA-030904766810,"Sonate : fur pianoforte und horn, op. 17",https://anet.be/record/opacdkvc/c:lvd:6757658/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904766810/images/
KCA-030904766810,"Sonate : fur pianoforte und horn, op. 17",https://anet.be/record/opacdkvc/c:lvd:6757658/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904766810/images/
KCA-030904770226,"Sonate F dur : für Pianoforte und Horn, op.17",https://anet.be/record/opacdkvc/c:lvd:6760910/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904770226/images/
KCA-030904770226,"Sonate F dur : für Pianoforte und Horn, op.17",https://anet.be/record/opacdkvc/c:lvd:6760910/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904770226/images/
KCA-030904770184,"Sonate : für Pianoforte und Horn, oder Violine oder Violoncell, op. 17",https://anet.be/record/opacdkvc/c:lvd:6758653/N,"Heritage Library Royal Conservatoire Antwerp","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904770184/images/
KCA-030904770184,"Sonate : für Pianoforte und Horn, oder Violine oder Violoncell, op. 17",https://anet.be/record/opacdkvc/c:lvd:6758653/N,"Heritage Library Royal Conservatoire Antwerp",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030904770184/images/
KCG-000337038,"Potpourri : pour la Flûte avec Accompagt de Piano sur des motifs de l'opéra I Montecchi ed I capuletti de Bellini : Op: 55.",https://catalogus.hogent.be/catalog/hog01:000337038,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000337038/images/
KCG-000337038,"Potpourri : pour la Flûte avec Accompagt de Piano sur des motifs de l'opéra I Montecchi ed I capuletti de Bellini : Op: 55.",https://catalogus.hogent.be/catalog/hog01:000337038,"Library Royal Conservatoire Ghent",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000337038/images/
KCG-000340395,"Variations Brillantes : sur un thême du Pirate de Bellini : composées pour la Flûte avec accomp.t de Quatuor ou Piano : Op: 10.",https://catalogus.hogent.be/catalog/hog01:000340395,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000340395/images/
KCG-000345131,"Les délices de l'opéra : rondos, fantaisies, mosaïque et variations sur des thêmes favorits des opéras modernes: pour la flûte avec accompagnement de pianoforte",https://catalogus.hogent.be/catalog/hog01:000345131,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345131/images/
KCG-000333995,"DUO BRILLANT: composé sur les motifs de la Sonnambule de Bellini/par J. Benedict & C. De Bériot;arrangé pour flûte et piano par Tulou. : Voor fluit en piano.",https://catalogus.hogent.be/catalog/hog01:000333995,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCG-000333995/images/
KCG-000333995,"DUO BRILLANT: composé sur les motifs de la Sonnambule de Bellini/par J. Benedict & C. De Bériot;arrangé pour flûte et piano par Tulou. : Voor fluit en piano.",https://catalogus.hogent.be/catalog/hog01:000333995,"Library Royal Conservatoire Ghent",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCG-000333995/images/
KCG-000334248,"Fantaisie : pour Piano & Flûte obligée : Sur la Romance de Charles de France dite Les Chevaliers de la Fidélité : Op: 78",https://catalogus.hogent.be/catalog/hog01:000334248,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCG-000334248/images/
KCG-000749978,"Fantaisie Pour Piano et Cor : Sur l'Air Ecossair ; Intercalé dans la dame blanche ; Dédiée à Mademoiselle Cæli Lainé",https://catalogus.hogent.be/catalog/hog01:000749978,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000749978/images/
KCG-000339708,"Six Sonatas : for the Harpsichord or Piano Forte with an Accompanyment for a German Flûte or Violin : Op. II",https://catalogus.hogent.be/catalog/hog01:000339708,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000339708/images/
KCG-000340932,"D'Azémia : Ouverture : Arrangée Pour le Clavecin ou Forte-Piano, Avec Accompagnement de Violon ad libitum",https://catalogus.hogent.be/catalog/hog01:000340932,"Library Royal Conservatoire Ghent","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000340932/images/
KCG-000334244,"ECRIN DES JEUNES FLUTISTES: trois airs variés sur des motifs de Donizetti, Mercadante, Bellini, pour flûte et piano/par Berbiguier [et A. Miné ?].",https://catalogus.hogent.be/catalog/hog01:000334244,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334244/images/
KCG-000334244,"ECRIN DES JEUNES FLUTISTES: trois airs variés sur des motifs de Donizetti, Mercadante, Bellini, pour flûte et piano/par Berbiguier [et A. Miné ?].",https://catalogus.hogent.be/catalog/hog01:000334244,"Library Royal Conservatoire Ghent","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334244/images/
KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
KCG-000350901,"DER JUNGE OPERNFREUND",https://catalogus.hogent.be/catalog/hog01:000350901,"Library Royal Conservatoire Ghent",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000350901/images/
KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
KCG-000334547,"Douze melodies italiennes : pour la flûte, avec accompagnement de piano: divisées en trois suites",https://catalogus.hogent.be/catalog/hog01:000334547,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000334547/images/
ORP-26137450b,"Ouverture d'Iphigenie [en Aulide] : Arrangée pour clavecin ou forte-piano",https://koha.orpheusinstituut.be/cgi-bin/koha/catalogue/detail.pl?biblionumber=4163&searchid=scs_1698052310107,"Orpheus Institute","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/ORP-26137450b/images/
KCG-000345536,"Tempête d'Iphigénie en Tauride : Avec les Airs de Ballet De M. le Chevalier Gluck En Quatuor : Arrangée pour le Clavecin, ou le Forte Piano, Avec Accompagnement, de Violon Alto, et Violoncelle, Ad Libitum",https://catalogus.hogent.be/catalog/hog01:000345536,"Library Royal Conservatoire Ghent","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000345536/images/
KCG-000372227,"Fantaisie : pour la Flûte avec Accomp. des Quatuor ou Piano : Sur la romance de Guido et Ginévra d'Halévy Op. 72",https://catalogus.hogent.be/catalog/hog01:000372227,"Library Royal Conservatoire Ghent","Polyphonic Parts","Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCG-000372227/images/
KCG-000372227,"Fantaisie : pour la Flûte avec Accomp. des Quatuor ou Piano : Sur la romance de Guido et Ginévra d'Halévy Op. 72",https://catalogus.hogent.be/catalog/hog01:000372227,"Library Royal Conservatoire Ghent",Parts,"Mechanical print",https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCG-000372227/images/
KCG-000360390,POTPOURRI,https://catalogus.hogent.be/catalog/hog01:000360390,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000360390/images/
KCG-000352995,"VALSONS, VALSONS ENCORE",https://catalogus.hogent.be/catalog/hog01:000352995,"Library Royal Conservatoire Ghent","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCG-000352995/images/
BNF-43090486d,"Recueil des morceaux de musique ancienne exécutés aux concerts de la Société de musique vocale religieuse et classique, fondée à Paris en 1843..., sous la direction de Mr. le Prince de la Moskowa. Vol. 1 (nos 1-7)",https://catalogue.bnf.fr/ark:/12148/cb43090486d,"Bibliothèque Nationale de France","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BNF-43090486d/images/
SLD-512657440,"La Musica Che si Canta Annualmente nelle Funzioni della Settimana Santa, nella Cappella Pontificia",https://digital.slub-dresden.de/werkansicht/dlf/302355/1,"Saxon State Library","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/SLD-512657440/images/
BNF-431877350,"Missa ad fugam in perpetuo canone, in G, a quattro voci, da capella, di Giovanni Pietro Aloisio da Palestrina.... Pubblicato... de Aless. Steff Choron,...",https://catalogue.bnf.fr/ark:/12148/cb431877350,"Bibliothèque Nationale de France","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BNF-431877350/images/
BSB-991100556509707356,"Stabat mater: motetto a otto voci reali, da capella ; scuola romana, 1555",https://mdz-nbn-resolving.de/details:bsb11153605,"Bavarian State Library","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991100556509707356/images/
BSB-991076911629707356,"Collection des pièces de musique réligieuse: qui s'exécutent tous les ans à Rome, durant la Semaine-Sainte, dans la chapelle du Souverain-Pontife",https://mdz-nbn-resolving.de/details:bsb00006344,"Bavarian State Library","Full Score","Mechanical print",https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/BSB-991076911629707356/images/
UTL-978107756,"The English madrigal school : a guide to its practical use",https://librarysearch.library.utoronto.ca/permalink/01UTORONTO_INST/14bjeso/alma991106383021406196,"University of Toronto Libraries","Music Treatise","Mechanical print",https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/UTL-978107756/images
